GEO.id,GEO.id2,GEO.display-label,GEO.annotation.id,NAICS.id,NAICS.display-label,NAICS.annotation.id,CONCENFI.id,CONCENFI.display-label,YEAR.id,COMPANY,RCPTOT,CCORCPPCT,VSHERFI
0100000US,,United States,,3117,Seafood product preparation and packaging,,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,3117,Seafood product preparation and packaging,,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,3117,Seafood product preparation and packaging,,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,3117,Seafood product preparation and packaging,,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,31171,Seafood product preparation and packaging,,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,31171,Seafood product preparation and packaging,,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,31171,Seafood product preparation and packaging,,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,31171,Seafood product preparation and packaging,,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,31171,Seafood product preparation and packaging,,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,311710,Seafood product preparation and packaging,,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,311710,Seafood product preparation and packaging,,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,311710,Seafood product preparation and packaging,,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,311710,Seafood product preparation and packaging,,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,311710,Seafood product preparation and packaging,,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,3118,Bakeries and tortilla manufacturing,,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,3118,Bakeries and tortilla manufacturing,,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,3118,Bakeries and tortilla manufacturing,,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,3118,Bakeries and tortilla manufacturing,,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,3118,Bakeries and tortilla manufacturing,,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,31181,Bread and bakery product manufacturing,,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,31181,Bread and bakery product manufacturing,,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,31181,Bread and bakery product manufacturing,,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,31181,Bread and bakery product manufacturing,,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,31181,Bread and bakery product manufacturing,,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,311811,Retail bakeries,,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,311811,Retail bakeries,,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,311811,Retail bakeries,,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,311811,Retail bakeries,,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,311811,Retail bakeries,,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,311812,Commercial bakeries,,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,311812,Commercial bakeries,,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,311812,Commercial bakeries,,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,311812,Commercial bakeries,,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,311812,Commercial bakeries,,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,311813,"Frozen cakes, pies, and other pastries manufacturing",,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,311813,"Frozen cakes, pies, and other pastries manufacturing",,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,311813,"Frozen cakes, pies, and other pastries manufacturing",,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,311813,"Frozen cakes, pies, and other pastries manufacturing",,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,311813,"Frozen cakes, pies, and other pastries manufacturing",,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,31182,"Cookie, cracker, and pasta manufacturing",,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,31182,"Cookie, cracker, and pasta manufacturing",,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,31182,"Cookie, cracker, and pasta manufacturing",,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,31182,"Cookie, cracker, and pasta manufacturing",,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,31182,"Cookie, cracker, and pasta manufacturing",,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,311821,Cookie and cracker manufacturing,,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,311821,Cookie and cracker manufacturing,,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,311821,Cookie and cracker manufacturing,,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,311821,Cookie and cracker manufacturing,,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,311821,Cookie and cracker manufacturing,,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,311824,"Dry pasta, dough, and flour mixes manufacturing from purchased flour",,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,311824,"Dry pasta, dough, and flour mixes manufacturing from purchased flour",,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,311824,"Dry pasta, dough, and flour mixes manufacturing from purchased flour",,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,311824,"Dry pasta, dough, and flour mixes manufacturing from purchased flour",,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,311824,"Dry pasta, dough, and flour mixes manufacturing from purchased flour",,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,31183,Tortilla manufacturing,,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,31183,Tortilla manufacturing,,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,31183,Tortilla manufacturing,,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,31183,Tortilla manufacturing,,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,31183,Tortilla manufacturing,,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,311830,Tortilla manufacturing,,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,311830,Tortilla manufacturing,,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,311830,Tortilla manufacturing,,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,311830,Tortilla manufacturing,,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,311830,Tortilla manufacturing,,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,3119,Other food manufacturing,,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,3119,Other food manufacturing,,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,3119,Other food manufacturing,,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,3119,Other food manufacturing,,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,3119,Other food manufacturing,,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,31191,Snack food manufacturing,,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,31191,Snack food manufacturing,,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,31191,Snack food manufacturing,,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,31191,Snack food manufacturing,,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,31191,Snack food manufacturing,,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,311911,Roasted nuts and peanut butter manufacturing,,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,311911,Roasted nuts and peanut butter manufacturing,,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,311911,Roasted nuts and peanut butter manufacturing,,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,311911,Roasted nuts and peanut butter manufacturing,,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,311911,Roasted nuts and peanut butter manufacturing,,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,311919,Other snack food manufacturing,,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,311919,Other snack food manufacturing,,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,311919,Other snack food manufacturing,,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,311919,Other snack food manufacturing,,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,311919,Other snack food manufacturing,,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,31192,Coffee and tea manufacturing,,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,31192,Coffee and tea manufacturing,,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,31192,Coffee and tea manufacturing,,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,31192,Coffee and tea manufacturing,,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,31192,Coffee and tea manufacturing,,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,311920,Coffee and tea manufacturing,,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,311920,Coffee and tea manufacturing,,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,311920,Coffee and tea manufacturing,,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,311920,Coffee and tea manufacturing,,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,311920,Coffee and tea manufacturing,,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,31193,Flavoring syrup and concentrate manufacturing,,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,31193,Flavoring syrup and concentrate manufacturing,,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,31193,Flavoring syrup and concentrate manufacturing,,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,31193,Flavoring syrup and concentrate manufacturing,,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,31193,Flavoring syrup and concentrate manufacturing,,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,311930,Flavoring syrup and concentrate manufacturing,,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,311930,Flavoring syrup and concentrate manufacturing,,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,311930,Flavoring syrup and concentrate manufacturing,,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,311930,Flavoring syrup and concentrate manufacturing,,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,311930,Flavoring syrup and concentrate manufacturing,,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,31194,Seasoning and dressing manufacturing,,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,31194,Seasoning and dressing manufacturing,,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,31194,Seasoning and dressing manufacturing,,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,31194,Seasoning and dressing manufacturing,,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,31194,Seasoning and dressing manufacturing,,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,311941,"Mayonnaise, dressing, and other prepared sauce manufacturing",,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,311941,"Mayonnaise, dressing, and other prepared sauce manufacturing",,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,311941,"Mayonnaise, dressing, and other prepared sauce manufacturing",,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,311941,"Mayonnaise, dressing, and other prepared sauce manufacturing",,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,311941,"Mayonnaise, dressing, and other prepared sauce manufacturing",,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,311942,Spice and extract manufacturing,,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,311942,Spice and extract manufacturing,,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,311942,Spice and extract manufacturing,,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,311942,Spice and extract manufacturing,,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,311942,Spice and extract manufacturing,,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,31199,All other food manufacturing,,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,31199,All other food manufacturing,,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,31199,All other food manufacturing,,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,31199,All other food manufacturing,,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,31199,All other food manufacturing,,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,311991,Perishable prepared food manufacturing,,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,311991,Perishable prepared food manufacturing,,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,311991,Perishable prepared food manufacturing,,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,311991,Perishable prepared food manufacturing,,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,311991,Perishable prepared food manufacturing,,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,311999,All other miscellaneous food manufacturing,,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,311999,All other miscellaneous food manufacturing,,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,311999,All other miscellaneous food manufacturing,,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,311999,All other miscellaneous food manufacturing,,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,311999,All other miscellaneous food manufacturing,,859,50 largest companies,2012,ECONF$X,ECONF$X,,
0100000US,,United States,,312,Beverage and tobacco product manufacturing,,004,All companies,2012,,,,ECONF$X
0100000US,,United States,,312,Beverage and tobacco product manufacturing,,856,4 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,312,Beverage and tobacco product manufacturing,,857,8 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
0100000US,,United States,,312,Beverage and tobacco product manufacturing,,858,20 largest companies,2012,ECONF$X,ECONF$X,,ECONF$X
